date,source,review,new_reviews,rating,sentiment,review_len,word_count
2019,google_reviews,"Seru, apalagi theater 4D shrek, transformer 4D keren",seru theater 4d shrek transformer 4d keren,10,positive,42,7
2019,google_reviews,"Kemegahan wahana Universal tidak usah jauh jauh ke USA, di Singapore saja ada dekat dengan Indonesia. Khusus untuk Pulau ini penuh dengan wahana mungkin kalo seharian disini masih kurang ya gak cukup waktunya.",megah wahana universal usa singapore indonesia pulau penuh wahana mungkin iya,10,positive,77,11
2018,google_reviews,"Kengasikkan, 10001 peristiwa kehidupan ada di sini,.. good!!!",kengasikkan 10001 peristiwa good,10,positive,32,4
2020,google_reviews,Wah gila sih ini epic,gila sih epic,10,positive,13,3
2020,google_reviews,"Lumayan jauh untik jalan kaki untu sampai di area ini,lingkungannya bersih,luas.banyak spot poto yg bagus",lumayan untik jalan kaki untu area lingkung bersih luasbanyak spot poto bagus,6,positive,77,12
2018,google_reviews,Exciting...Antrinya luarrr biasa1 wahana 25-40menit …LengkapnyaExciting...Antrinya luarrr biasa1 wahana 25-40menitSebaiknya datang ke waterworld terlebih dahuluSemakin sore antrian semakin berkurang|Exciting...Antrinya luarrr biasa1 wahana 25-40menitSebaiknya datang ke waterworld terlebih dahuluSemakin sore antrian semakin berkurang,exciting antri luarrr biasa1 wahana 25 40menit lengkapnyaexciting antri luarrr biasa1 wahana 25 40menitsebaiknya waterworld dahulusemakin sore antri berkurangexciting antri luarrr biasa1 wahana 25 40menitsebaiknya waterworld dahulusemakin sore antri,8,positive,249,29
2018,google_reviews,"Bersih, termasuk murah karena sekali bayar semua wahana free, to sayangnya antrian wahana favorit bisa sampai 2jam",bersih masuk murah bayar wahana free sayang antri wahana favorit 2jam,10,positive,69,11
2019,google_reviews,Kalo ga foto di tempat ini ga sah ke Singapore 😉,foto sah singapore kedip,10,negative,24,4
2019,google_reviews,KEB Hana Bank Indonesia Corporate Engagement 2018,keb hana bank indonesia corporate engagement 2018,10,neutral,49,7
2020,google_reviews,"Tempat rekreasi yang bagus, nyaman, pelayanan ramah, informatif, banyak wahana , nggak cukup 1 hari untuk semua wahana, untuk berkunjung ditempat ini",rekreasi bagus nyaman layan ramah informatif wahana 1 wahana kunjung,10,positive,68,10
2019,google_reviews,hindari hari libur kalo mau ke sini...  ruame tenan...,hindar libur ruame tenan,10,positive,24,4
2019,google_reviews,"Jika ingin menghemat waktu antrian suatu wahana, pilihlah jalur single rider (dimana Anda bersedia untuk menggenapi 1 seat yang kosong).",hemat antri wahana pilih jalur single rider sedia genap 1 seat kosong,10,positive,69,12
2018,google_reviews,Sangat keren sih Universal studios singapore ini areaenya luas banget tapi ya gitu antrian di transformers 3d sampai 1 jam saya bersama keluarga saya waktu kesana seru banget di USS ini meskipun antrian sampai 1 jam lebih,keren sih universal studios singapore areaenya luas banget iya antri transformers 3d 1 jam keluarga kesana seru banget uss antri 1 jam,10,positive,134,22
2019,google_reviews,"Beli tiket di travel, Cetak tiketnya di terminal bus, harus bersabar, begitu dibuka gerbangnya langsung berlarian menuju wahana impian pertama ..",beli tiket travel cetak tiket terminal bus sabar buka gerbang lari tuju wahana impi,10,positive,83,14
2020,google_reviews,Memberi pengalaman utk anak2,alam anak2,10,positive,10,2
2020,google_reviews,Bagus tempatnya,bagus,10,positive,5,1
2020,google_reviews,Bagus permainan banyakCuma terlalu luas perlu waktu seharianHarga mahal,bagus main banyakcuma luas seharianharga mahal,10,positive,46,6
2020,google_reviews,Tempat ny bagus tp permainan ank2 menurut sy lebih banyak di dufan.  Tidak ad tmpt solat juga,ny bagus main ank2 dufan solat,8,neutral,30,6
2018,google_reviews,Tempat wisata yang cocok bagi semua umur. Karcis masuk nya agak mahal tapi sebanding dengan wahana - wahana permainan di dalamnya yang sangat mengasikkan.,wisata cocok umur karcis masuk agak mahal banding wahana wahana main dalam mengasikkan,8,neutral,86,13
2019,google_reviews,"Salah satu icon wisata yang harus dikunjungi ketika ke singapore.Untuk menuju ke Universal Studio di Sentosa Island, ada banyak cara bisa …LengkapnyaSalah satu icon wisata yang harus dikunjungi ketika ke singapore.Untuk menuju ke Universal Studio di Sentosa Island, ada banyak cara bisa menggunakan mrt atau bus lalu lanjut naik monorail di vivo city lantai 3.Pengalaman gue kesana adalah dengan naik bus tujuan vivo city mall, kemudian lanjut monorail dan bayar S$4 pulang pergi menggunakan ezlink card.|Salah satu icon wisata yang harus dikunjungi ketika ke singapore.Untuk menuju ke Universal Studio di Sentosa Island, ada banyak cara bisa menggunakan mrt atau bus lalu lanjut naik monorail di vivo city lantai 3.Pengalaman gue kesana adalah dengan naik bus tujuan vivo city mall, kemudian lanjut monorail dan bayar S$4 pulang pergi menggunakan ezlink card.",salah icon wisata kunjung singaporeuntuk tuju universal studio sentosa island lengkapnyasalah icon wisata kunjung singaporeuntuk tuju universal studio sentosa island mrt bus monorail vivo city lantai 3pengalaman kesana bus tuju vivo city mall monorail bayar s4 pulang pergi ezlink cardsalah icon wisata kunjung singaporeuntuk tuju universal studio sentosa island mrt bus monorail vivo city lantai 3pengalaman kesana bus tuju vivo city mall monorail bayar s4 pulang pergi ezlink card,10,positive,482,69
2020,google_reviews,"Salah satu tempat liburan favorite di singapore, tidak jauh dari pelabuhan..disini kita bisa bermain serta berbelanja karena banyak tersedia toko2 seperti toko coklat dan permen",salah libur favorite singapore labuh main belanja sedia toko2 toko coklat permen,10,positive,80,12
2020,google_reviews,Seru. Disarankan datang pagi dan pulang sore karena panas. Dan beli tiket express karena tiket biasa ngantrinya cuapek banget.,seru saran pagi pulang sore panas beli tiket express tiket ngantrinya cuapek banget,10,positive,83,13
2018,google_reviews,keren tempatnya.paling suka wings of time😘😘,keren tempatnyapaling suka wings time sentuh hati sentuh hati,10,positive,61,9
2019,google_reviews,"Permainannya seru2, oke banget lah. Sarannya sih coba diperbanyak lagi pohon2 dan tempat untuk duduk jd kalau siang panas bisa istirahat duduk di tempat yang teduh",main seru2 oke banget saran sih coba pohon2 duduk siang panas istirahat duduk teduh,10,positive,83,14
2021,google_reviews,"Kl ini sama sj dgn dufan di indonesia, letaknya di Sentosa Island...cuman agak lengkap. Ticket lumayan mahal sekitar 70 SGD atau 700.000 rupiah",dufan indonesia letak sentosa island cuman agak lengkap ticket lumayan mahal 70 sgd 700000 rupiah,10,neutral,97,15
2019,google_reviews,Wahana mainan keluarga yang lengkap dan modern,wahana main keluarga lengkap modern,10,positive,35,5
2019,google_reviews,Bagus buat foto² tp rame,bagus foto ramai,10,positive,16,3
2019,google_reviews,Pengen kesana lagi..selain wahanannya yang asik banyak parade parade seru disana. If you come on weekday it will be more worth it karena ga penuh,ken kesana wahanannya asik parade parade seru weekday worth penuh,10,positive,65,10
2020,google_reviews,Susah untuk foto gda org kya gini tuh 😁,susah foto gda kya gin tuh seringai,10,negative,35,7
2019,google_reviews,Harganya 700rb an mahal sih tapi ya lumayan terdeket dari Indonesia. Saya gak berani naik wahana apapun karena takut hehe udah tua maklum,harga 700 rb mahal sih iya lumayan terdeket indonesia berani wahana takut tua maklum,10,positive,84,14
2019,google_reviews,T4 bermain yg menarik segala usia. Sebaiknya datang bukan hr libur spy tdk habis wkt utk antri.,main tarik usia libur habis antri,10,neutral,33,6
2020,google_reviews,Tempatnya nyaman untuk rekreasi,nyaman rekreasi,10,positive,15,2
2019,google_reviews,Panas say,panas,10,negative,5,1
2018,google_reviews,Belum ke singapur kalo ga di foto disini,singapur foto,10,neutral,13,2
2019,google_reviews,Tempat refreshing yg menyenangkan buat keluarga,refreshing senang keluarga,10,positive,26,3
2019,google_reviews,Seru sekali sangat seru seru sekali..cuman cuaca terlalu panas dan antrian sangat panjang jadi ga bisa nyoba semua permainan dan yang utama harga makanan di dalam terlalu mahal,seru seru seru cuman cuaca panas antri nyoba main utama harga makan dalam mahal,8,positive,79,14
2020,google_reviews,Kalau ke Singapore bersama anak2 maka wajib datang ke Universal Studio. Dijamin akan meninggalkan kesan dan memori yg mendalam pada anak2.,singapore anak2 maka wajib universal studio jamin kesan memori dalam anak2,10,positive,74,11
2020,google_reviews,Tmpt liburan anak yg oke,libur anak oke,10,positive,14,3
2020,google_reviews,keren lah pokoknya,keren pokok,10,positive,11,2
2019,google_reviews,Seru.. menarik.. wahana permainan nya banyak,seru tarik wahana main,10,positive,22,4
2020,google_reviews,Taman bermain keluarga,taman main keluarga,10,positive,19,3
2019,google_reviews,Kalau ksini saranin yg premium . Kalau ngga premium nanti malah antri . Antrinya tuh panjang bangettt mau hari apapun antrinya panjangggg bangettt. Malah ngga kebagian . Sehari cuma dapet 4 wahana gara2 antri . Padahal hari senin lohh,ksini saranin premium premium antri antri tuh bangettt antri panjangggg bangettt 4 wahana gara2 antri lohh,10,neutral,106,16
2019,google_reviews,Seru ..Ada festival nya ..Wahana permainan nya sangat menantang …LengkapnyaSeru ..Ada festival nya ..Wahana permainan nya sangat menantangDan bikin degdegan ..Kalo mau main lebih baik dari pagi deh sampai malam puassssss|Seru ..Ada festival nya ..Wahana permainan nya sangat menantangDan bikin degdegan ..Kalo mau main lebih baik dari pagi deh sampai malam puassssss,seru festival wahana main tantang lengkapnyaseru festival wahana main menantangdan bikin degdegan main pagi deh malam puassssssseru festival wahana main menantangdan bikin degdegan main pagi deh malam puassssss,10,positive,210,28
2020,google_reviews,Hampir semua wahana menyenangkan,hampir wahana senang,10,positive,20,3
2020,google_reviews,"tempat yang seru, sayang jika membawa balita di bawah 2thn karena wahana yg bisa dinaiki sedikit",seru sayang bawa balita 2thn wahana,10,positive,35,6
2018,google_reviews,"Tidak harus masuk ke Studio jika tidak berminat untuk main di wahana. Ada banyak toko di luar studio dan bisa untuk foto-foto. Namun, tentu saja akan seru kalau masuk dan mencoba semua wahananya ya.",masuk studio minat main wahana toko studio fotofoto seru masuk coba wahana iya,10,positive,78,13
2020,google_reviews,"Tempatnya bagus dan tertata dgn baik, kebersihan juga terjaga.Ada fasilitas KA monorail juga. Mantap👍👍",bagus tata bersih terjagaada fasilitas kakak monorail mantap jempol jempol,8,positive,74,10
2017,google_reviews,Selalu cek promo dgn kartu kredit. Lumayan beda harganya. Anak usia <4 thn gratis. Habiskan 1 hari penuh disini. Selamat bersenang senang,cek promo kartu kredit lumayan beda harga anak usia 4 gratis habis 1 penuh selamat senang senang,10,positive,96,17
2019,google_reviews,"Tempat hiburan dan permainan yang menarik utk keluarga...anak dan dewasa..terintegrasi dg hotel, kasino, rumah makan, dan sentosa island",hibur main tarik keluarga anak dewasa integrasi dg hotel kasino rumah makan sentosa island,10,positive,90,14
2018,google_reviews,"Tempat wajib kalau ke Singapura dengan anak-anakJangan lupa mandatary foto di globe tulisan USSKalau hari libur padetnya kayak ancol,sumpekDan isinya banyak juga ternyata orang Indonesia hahahaha",wajib singapura anak anakjangan lupa mandatary foto globe tulis usskalau libur padetnya kayak ancol sumpekdan isi nyata indonesia hahahaha,8,positive,138,19
2020,google_reviews,Antriannya selalu panjanggg. Walaupun diweekday tapi tidak sepadat di weekend. Wahana recommended banget wajib coba revenge the mummy dan transformer.,antri panjanggg diweekday padat weekend wahana recommended banget wajib coba revenge mummy transformer,8,positive,102,13
2018,google_reviews,"yahh, naik skytrain lah.. menuju pulau sentosa",yahh skytrain tuju pulau sentosa,10,positive,32,5
2020,google_reviews,I Love SG. Asik banget bisa liburan kesini,love sg asik banget libur kesini,10,positive,32,6
2019,google_reviews,Keren tempatnya..ada transformer.jualan souvenir.food court. Mc Donald. Hard rock cafe..parkiran luas di umderground..harga dollar singapore tinggi tinggi di sana..masuk sekitar 70 Dollar Singapore.,keren transformerjualan souvenirfood court mc donald hard rock cafe parkir luas umderground harga dollar singapore masuk 70 dollar singapore,10,neutral,140,19
2019,google_reviews,Belum komplit kalau wisata ke Singapore belum ke Universal Studio.,komplit wisata singapore universal studio,10,positive,41,5
2020,google_reviews,"Setiap ke Singapura, anak2 sy pasti dtng ke universal studio.wahananya lengkap. Kalau mau ke sana, sebaiknya jgn weekend atau ketika hari raya. Karena antrinya sangat panjang dan lama.",singapura anak2 dtng universal studiowahananya lengkap weekend raya antri,8,positive,73,9
2019,google_reviews,"tempat yang bagus , saran klw bisa keliling dulu ke sekitar studio foto 2  baru ke dalam ,,karen klw sudah di dalam waktu ngk kerasa saking serunya wahana di dalam",bagus saran keliling studio foto 2 dalam karen dalam ngk saking seru wahana dalam,8,positive,81,14
2019,google_reviews,Liburan seru keluarga di awal tahun ini,libur seru keluarga awal,8,positive,24,4
2020,google_reviews,"Cocok banget buat yang hobi bermain wahana, seru dan menegangkan. Serta banyak tempat yang cocok untuk berfoto",cocok banget hobi main wahana seru tegang cocok foto,10,positive,52,9
2020,google_reviews,Pulangnya ngantre... Capek,pulang ngantre capek,10,neutral,20,3
2019,google_reviews,Disini tempat nya sangat bersih👍,bersih jempol,10,positive,13,2
2019,google_reviews,Menarik sekali..saya senang bisa berkunjung ke sini..wahanaya lengkap..bagi anda ingin berkunjung kesini..usahakan berangkat pagi..dan pulang sore hari..djamin anda puas..,tarik senang kunjung wahanaya lengkap kunjung kesini usaha berangkat pagi pulang sore djamin puas,10,positive,97,14
2019,google_reviews,Penuh dengan wahana yang mengasikkan dan memacu adrenalin serta cocok untuk semua usia. Great world clasa entertaintment.,penuh wahana mengasikkan pacu adrenalin cocok usia great clasa entertaintment,10,positive,77,10
2020,google_reviews,Seru....pokoknya harus bawa duit yg banyak....😀😀 dan harus sabar ngantri  ya,seru pokok bawa duit nyengir nyengir sabar antri iya,10,positive,52,9
2020,google_reviews,"Tempat liburan yang menyenangkan bt keluarga, tempat bersih, makanan-y enak2 pokok-y sangat mendukung skli bt liburan bareng keluarga",libur senang keluarga bersih makan enak2 pokok dukung skli libur bareng keluarga,10,positive,80,12
2015,google_reviews,"Pengen kesana lagi, wow sangat indah, ..pertama aq kesana ma majikan, gue sangt senang sekali, main "" naik kereta, liat tranformer, nonton bioskop, pokoxa senang banget, photo"" , jln"" liat pemandangannya indah sekali.",ken kesana wow indah kesana ma majikan sangt senang main kereta lihat tranformer nonton bioskop pokoxa senang banget photo jalan lihat pandang indah,8,positive,148,23
2019,google_reviews,"Tak pernah merasa rugi bermain ke uss, meskipun banyak wahana permainan yg nggak berani dicoba 😁",rugi main uss wahana main berani coba seringai,10,positive,46,8
2019,google_reviews,Harus datang pagi2 kesini supaya bisa main sepuasnya dan menghindari antrian yg panjang...kita cuma bayar tiket masuk studio aja dan bebas main apapun tanpa bayar lagi,pagi2 kesini main puas hindar antri bayar tiket masuk studio bebas main bayar,8,positive,77,13
2020,google_reviews,wahana nya keren,wahana keren,10,positive,12,2
2020,google_reviews,Permainannya seru,main seru,10,positive,9,2
2020,google_reviews,"Pelayanan di Universal studio Singapore ini bagus banget 👏👏 kebetulan saat aku berlibur kemaren, udara super panas, jadi aku sarankan bawa tempat minum.",layan universal studio singapore bagus banget tepuk tepuk libur udara super panas saran bawa minum,10,positive,98,15
2019,google_reviews,"Lokasinya menyenangkan, sekitar jam 08.00PM akan ada pameran festival dr perwakilan setiap tokoh anime universal studio",lokasi senang jam 0800pm pamer festival dr tokoh anime universal studio,10,positive,71,11
2019,google_reviews,"Pusat permainan yang cukup lengkap terhubung dengan monorel ke vivo city,fasilitas pendukung lengkap dan banyak pusat hiburan lain Disekitar nya.",pusat main lengkap hubung monorel vivo city fasilitas dukung lengkap pusat hibur,10,positive,80,12
2018,google_reviews,Theme park yang sangat ok di asia tenggara. Permainannya menantang. Jangan lupa mencoba paha kalkun yang enak.,theme park asia tenggara main tantang lupa coba paha kalkun enak,10,positive,64,11
2020,google_reviews,Utk foto2 doang kite ini..,foto2 doang kite,10,neutral,16,3
2019,google_reviews,"Bersih, keren dengan Banyak wahana Bermain.. paling wajib di kunjungi pertama kali klo sudah nyampe di Singapura.",bersih keren wahana main wajib kunjung nyampe singapura,10,positive,55,8
2020,google_reviews,Merupakan wahana permainan yang sangat komplit dan berkelas.Harga tiket masuknya lumayan mahal..,rupa wahana main komplit berkelasharga tiket masuk lumayan mahal,10,positive,64,9
2019,google_reviews,"Seruuu... wahananya menarik, pertunjukannya juga. Bawa botol air utk refill, hampir semua restroom ada drinking water tap.",seruuu wahana tarik bawa botol air refill hampir restroom drinking water tap,10,positive,76,12
2019,google_reviews,"Wahana permainan terlengkap yang ada di Asia tenggara, khusus nya di rumpun Indonesia, Malaysia, Singapura dan Brunei Darussalam",wahana main lengkap asia tenggara rumpun indonesia malaysia singapura brunei darussalam,10,positive,87,11
2020,google_reviews,"Kamu bisa menemukan berbagai permainan, dan wahana disini. It's really fun! Try to come",temu main wahana s fun,10,positive,22,5
2020,google_reviews,Keren parah. Tips aja dtengnya pagi biar puas menikmati semua wahana. Sama prepare jas hujan dari rumah,keren parah tips dtengnya pagi biar puas nikmat wahana prepare jas hujan rumah,10,positive,78,13
2019,google_reviews,"Mantap. Wahana tergokil Battlestar Galactica. Wahana yg lain juga keren². Sering ada karakter² kyk minion, gru yg turun ke jalan. Foto² gratis",mantap wahana tergokil battlestar galactica wahana keren karakter minion gru turun jalan foto gratis,10,positive,100,14
2019,google_reviews,Permainannya lumayan seru. Yg paling keren 3D transformer. Yg Klo sy tetep lbh suka Dufan sih.,main lumayan seru keren 3d transformer tetep lbh suka dufan sih,6,positive,63,11
2018,google_reviews,Seru sekali untuk liburan keluarga. Tidam terlalu ramai seperti universal osaka jepang sehingga bisa naik seluruh wahana,seru libur keluarga tidam ramai universal osaka jepang wahana,10,positive,61,9
2019,google_reviews,Wahana nya seru seru. Minus kurang tempat buat istirahat yang adem karena disana super panas walaupun musim hujan.,wahana seru seru istirahat adem super panas musim hujan,8,positive,55,9
2019,google_reviews,"Bagus, banyak permainan, kebersihan bagus, akses menuju USS cukup dengan MRT, memuaskan.",bagus main bersih bagus akses tuju uss mrt muas,10,positive,47,9
2019,google_reviews,Tempatny luas bgt... harus luangin 1 hari full buat main dsana.... harga jangan tanya..karena dollar naik jadi yah lumayan lah 😂,tempatny luas banget luangin 1 main dsana harga dollar yah lumayan sukacita,8,positive,75,12
2018,google_reviews,Tempat bermain yang bagus dan asyik...,main bagus asyik,10,positive,16,3
2018,google_reviews,Tempat hiburan yg amazing...,hibur amazing,10,positive,13,2
2020,google_reviews,Rame bgt antri nya bisa berjam2 untuk naik 1 wahana,ramai banget antri berjam2 1 wahana,10,positive,35,6
2017,google_reviews,Bagi pecinta wisata wahana modern.Ini salah satu objek yg harus dikunjungi.Banyak juga spot untuk sekedar mngambil gambar.The Amazing place,cinta wisata wahana modernini salah objek dikunjungibanyak spot dar mngambil gambarthe amazing place,10,neutral,100,13
2020,google_reviews,Mantab bgus seru.bersih menarik,mantab bgus serubersih tarik,10,positive,28,4
2019,google_reviews,Ga bosenin..bikin anak2 betah..tapi krn terlalu luas anak2 jadi cepat cape..bawA stoller utk setiap anak penting bgt tuh kemaren..😁,bosenin bikin anak2 betah luas anak2 cepat capek bawa stoller anak banget tuh seringai,10,neutral,86,14
2017,google_reviews,Wahana bermain dan wisata yang wajib dikunjungi,wahana main wisata wajib kunjung,10,positive,32,5
2019,google_reviews,Kalau mau masuk kesini lebih baik pesan tiket di tempat penginapan. Karena lebih murah. Dah jangan pas weekend karena antirnya panjang bangeett..,masuk kesini pesan tiket inap murah deh pas weekend antirnya bangeett,10,positive,69,11
2020,google_reviews,tempat wisata yang asyik untuk liburan bersama keluarga atau teman. sepertinya tidak cukup jika hanya sehari disini,wisata asyik libur keluarga teman,10,positive,33,5
2019,google_reviews,Kalau kesini mending pesen tiket express. Rugi kalo tiket biasa 1 wahana bisa tunggu 2-3 jam,kesini sen tiket express rugi tiket 1 wahana tunggu 2 3 jam,6,negative,59,12
2022,google_reviews,👍,jempol,10,positive,6,1
2020,google_reviews,Tempat yang wajib dikunjungi selama di singapura,wajib kunjung singapura,10,positive,23,3
2020,google_reviews,Bagus banget,bagus banget,10,positive,12,2
2019,google_reviews,"Universal studio semua pasti sudah tau.. siapkan banyak dolar saja kalau berkunjung ke Singapura🤑🤑🤑🤑 …LengkapnyaUniversal studio semua pasti sudah tau.. siapkan banyak dolar saja kalau berkunjung ke Singapura🤑🤑🤑🤑Nb: KHUSUS SMOKER 😎Untuk yg mau cari smoking area (anti galau), ada beberapa spot yg terdapat di Peta/Map Universal Studio. Silakan cekidot di Map 👈|Universal studio semua pasti sudah tau.. siapkan banyak dolar saja kalau berkunjung ke Singapura🤑🤑🤑🤑Nb: KHUSUS SMOKER 😎Untuk yg mau cari smoking area (anti galau), ada beberapa spot yg terdapat di Peta/Map Universal Studio. Silakan cekidot di Map 👈",universal studio dolar kunjung singapura uang mulut wajah uang mulut wajah uang mulut wajah uang mulut wajah lengkapnyauniversal studio dolar kunjung singapura uang mulut wajah uang mulut wajah uang mulut wajah uang mulut wajah nb smoker kacamata hitam cari smoking area anti galau spot peta map universal studio sila coba lihat map titik kiri universal studio dolar kunjung singapura uang mulut wajah uang mulut wajah uang mulut wajah uang mulut wajah nb smoker kacamata hitam cari smoking area anti galau spot peta map universal studio sila coba lihat map titik kiri,8,neutral,568,91
2019,google_reviews,"Walaupun gak masuk ke dalam, anda dapat menikmati pemandangan yg sedap dimata.. berkeliling disekitaran juga sudah lumayan indah..",masuk dalam nikmat pandang sedap mata keliling lumayan indah,10,positive,60,9
2018,google_reviews,"Tempat yang mengasyikkan untuk menghilangkan penat, banyak tersedia wahana yg mengasyikkan dengan berbagai tema yg disukai anak anak maupun orang dewasa",asyik hilang penat sedia wahana asyik tema suka anak anak dewasa,10,positive,64,11
2020,google_reviews,Bila ada waktu ... Ku kan kembali ...,ku kan,10,neutral,6,2
2019,google_reviews,Banyak permainan yg lain yg belum saya nikmati karena antrian bahkan saya nunggu antri 2 jam untuk permainan jurrasic world,main nikmat antri nunggu antri 2 jam main jurrasic,10,positive,50,9
2019,google_reviews,Alhamdulillah bisa kesini bersama keluarga kecil qu. Recomendit sekali.  Hahaha...  Beli oleh2 banyak nich klo bawa duit banyak.  Weww...,alhamdulillah kesini keluarga kecil qu recomendit hahaha beli oleh2 nich bawa duit weww,10,positive,87,13
2020,google_reviews,Biasa saja...spt dufan di ancol...tiketnya lumayan mahal...diatas sing $70...,dufan ancol tiket lumayan mahal sing 70,6,neutral,39,7
2017,google_reviews,Suka bgt...krn tmp hiburan yg menyediakan wifi super cepat....permainannya jg lumayan bagus,suka banget tmp hibur sedia wifi super cepat main lumayan bagus,10,positive,63,11
2018,google_reviews,"USS, Bisa dibilang salah satu icon SG, hhe",uss bilang salah icon sg hhe,10,neutral,28,6
2018,google_reviews,"Wahana favorit: Revenge of the Mummy, wahana wajib: Battlestar Galactica, ya kali udah ke sini g naik roller coasternya😆",wahana favorit revenge mummy wahana wajib battlestar galactica iya g roller coasternya puas,10,positive,91,13
2020,google_reviews,Universal Studio Singapore di pulau Sentosa Singapore...salah satu tujuan wisata di Singapore sangat mudah di capai dengan MRT yg sudah twrkoneksi ke semua tempat di Singapore...spektakuler sekali,universal studio singapore pulau sentosa singapore salah tuju wisata singapore mudah capai mrt twrkoneksi singapore spektakuler,10,positive,127,16
2020,google_reviews,Bagus tp antrian prmainanya sangat lama.Harus beli tiket prioritas lagi biar cepet,bagus antri prmainanya lamaharus beli tiket prioritas biar cepat,6,positive,64,9
2019,google_reviews,Banyak maenan anak2..Malam Ada Bunga Api..Banyak Permainan yg Menantang Jantung anda😃😃,maenan anak2 malam bunga api main tantang jantung smiley smiley,10,positive,63,10
2020,google_reviews,Keren tempatnya cuma kalau pas weekend super duper ramai!! Tempatnya bersih dan wahana-wahananya lumayan bagus-bagus.,keren pas weekend super duper ramai bersih wahana wahana lumayan bagus bagus,10,positive,76,12
2020,google_reviews,Alhamdulilah bs foto di bola universal yg td nya cm bisa liat dari video dan postingan org2,alhamdulilah foto bola universal cm lihat video postingan,10,neutral,57,8
2018,google_reviews,Sebagai orang indo. Ini tempat mahal banget. 76$ utk 1 orang.. Minimal 1 hari spend 200$ utk menikmati semuanya sampe beli souvenir,indo mahal banget 76 1 minimal 1 spend 200 nikmat beli souvenir,10,neutral,63,12
2018,google_reviews,"Walaupun tidak beli tiket masuk ke dalam area, kita tetap bisa berfoto di depan ikon Universal yang unik.",beli tiket masuk dalam area foto lambang universal unik,10,positive,55,9
2019,google_reviews,Roller coaster nya mantap.,roller coaster mantap,8,positive,21,3
2015,google_reviews,"Pengalaman yg mengasyikan dan kita tidak perlu jauh2 ke Amerika di Asia, khususnya di Negara Singapore sudah cukup untuk mengetahui bagaimana cara pembiatan Film2 secara langsung.",alam asyik jauh2 amerika asia negara singapore biat film2,10,positive,57,9
2019,google_reviews,waktu itu saya ke singapure itu pun juga dipaksa sama nenek saya nyesel bangget tapi emang waktu itu saya ke uss emang enak bangget tempatnya saya nginep di festife hotel jadi kalau mau ke universal studio singapura deket tapi ongkos nya mahal,singapure paksa nenek nyesel bangget uss enak bangget inap festife hotel universal studio singapura deket ongkos mahal,10,negative,118,17
2019,google_reviews,"Walaupun belum bisa masuk, next time harus masuk ke sini",masuk time masuk,10,neutral,16,3
2017,google_reviews,Tempat wajib yg di kunjungi kalo main ke singapura..Kalo mau masuk ke USS sebaiknya datang pagi hari supaya bisa puas seharian explore uss..,wajib kunjung main singapura masuk uss pagi puas explore uss,8,positive,60,10
2020,google_reviews,"Sebagai tujuan wisata bagi seluruh anggota keluarga, hiburan serba ada dan menyenangkan.",tuju wisata anggota keluarga hibur serba senang,10,positive,47,7
2020,google_reviews,Lokasinya berada di pulau sentosa dan areanya cukup luas dengan wahana yang sangat beragam.,lokasi pulau sentosa area luas wahana agam,10,positive,42,7
2018,google_reviews,"Good experience. Happy holiday. Sayang terlalu panas, kurang tempat berteduh. Harga air mineral juga terasa mahal.",good experience bahagia holiday sayang panas teduh harga air mineral asa mahal,10,positive,78,12
2019,google_reviews,Coba datang pagi (jam 10 buka). Jangan datang saat weekend atau saat libur panjang jika tidak ingin antre lama. Boleh bawa makanan dari luar 😁,coba pagi jam 10 buka weekend libur antre bawa makan seringai,10,positive,61,11
2017,google_reviews,"Tempatnya bagus, jenis mainannya juga banyak, tempat yg asyik buat anak anak cuma ngantrinya yg lama kalau dimusim liburan",bagus main asyik anak anak ngantrinya musim libur,8,positive,49,8
2019,google_reviews,"Sekarang casino nya pelit,tidak ada air botolan free.tp pake dispenser dan gelas sekali pake",casino pelit air botol freetp pakai dispenser gelas pakai,10,negative,57,9
2019,google_reviews,A great place...tp waktu itu kesana malam2 jd cuma naik ke atas menikmati lampu2 indah dan makan popcorn,great place kesana malam2 nikmat lampu2 indah makan popcorn,10,positive,59,9
2020,google_reviews,Sangat banyak permainan pokoknya recommended banget deh..,main pokok recommended banget deh,10,positive,33,5
2020,google_reviews,"I'm so happy with my friend holiday to Universal studio singapore, waktu itu kesini lagi bulan puasa, tapi ramee banget, dan banyak banget rekreasi disini, i miss you and see you next time..",m bahagia friend holiday universal studio singapore kesini puasa ramee banget banget rekreasi time,10,positive,98,14
2019,google_reviews,Wahana paling the best adalah Transformers 3D. Antriannya paling panjang dari semua wahana tapi pengalamannya luar biasa,wahana transformers 3d antri wahana alam,10,positive,40,6
2020,google_reviews,😎👍,kacamata hitam jempol,10,positive,21,3
2019,google_reviews,"salah satu icon hiburan di singapura bisa foto di bola dunia tanpa bayar tiket masuk, cocok untuk liburan low budget dan nambah koleksi foto",salah icon hibur singapura foto bola dunia bayar tiket masuk cocok libur budget nambah koleksi foto,10,positive,99,16
2020,google_reviews,Amazing.. tapi sangat lama untuk antre wahana.. kecuali punya tiket express,amazing antre wahana tiket express,10,positive,34,5
2019,google_reviews,wahananya banyak tpi sayang setiap wahana ngantrinya bisa sampai 30 menitan lebih,wahana sayang wahana ngantrinya 30 menit,8,neutral,40,6
