Siew Hiang,Diulas: 26 Mar 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,"Kami bersenang-senang. Para staf sangat membantu dan ramah. Kolam renang anak-anak dengan seluncuran adalah hit besar dengan anak saya. Kami juga menikmati pantai pribadi. Namun, sarapan hotel sangat tak terlupakan. Jika saya harus membayar untuk itu, saya pasti akan melewatkannya. Keseluruhan liburan pendek yang bagus."
Weizhong,Diulas: 26 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,proses checkin lancar padahal antrian lumayan panjang dan harus menunggu kurang lebih 30 menit. staf sangat efisien dan sopan. Kamar bersih dan memiliki pemandangan laut yang indah. aktivitas pra-pemesanan diperlukan jadi lebih baik untuk memesan lebih awal karena slot habis cukup cepat. kolam itu cukup ramai meskipun itu hari kerja. pantai bagus dan terpencil. sarapan prasmanan memiliki pilihan yang baik. proses checkout lancar.
Shu Hui,Diulas: 26 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Surga di dunia! Saya dan saudara perempuan saya memesan Kamar Deluxe Pemandangan Laut untuk orang tua saya untuk merayakan ulang tahun pernikahan mereka dan orang-orang di Shangri-La Rasa Sentosa sangat bijaksana untuk meningkatkan mereka ke Kamar Panorama dengan pemandangan laut yang menakjubkan tanpa biaya tambahan! Pemandangan dari kamar benar-benar menakjubkan dan orang tua saya pasti sangat senang hari itu! Malam mereka diakhiri dengan kue ulang tahun gratis untuk merayakan acara spesial juga! Juga, staf di konter sangat ramah dengan semua senyuman dan juga membantu. Secara keseluruhan, tidak ada yang perlu dikeluhkan, ini merupakan masa tinggal yang sangat menyenangkan bagi orang tua saya dan saya senang kami memilih Shangri-La's Rasa Sentosa Resort sebagai hotel pilihan mereka untuk merayakan acara khusus ini! Pasti akan kembali lagi!"
Poh Jie Terence,Diulas: 26 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Check-in memakan waktu lebih lama dari yang diharapkan o. Liburan akhir pekan sch ini. Tapi pujian untuk mereka membuatnya istimewa di staycation khusus ini. Keranjang buah dan sepotong kecil kue termanis. ??
Cheryl,Diulas: 24 Mar 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,"Pikir prasmanan bfast akan buruk tapi ternyata itu cukup bagus, dalam hal pilihan dan layanan! Kudos kepada staf yang berlarian seperti semut sepanjang waktu sarapan, memastikan semua orang dilayani. Mereka bahkan memiliki makanan trendi - croffles - yang sedang menggila di Korea sekarang!"
Cheryl,Diulas: 24 Mar 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,"Pemandangan laut yang sangat bagus, AC kamar sangat dingin tetapi shiok di hari yang panas. Pergi sebagai berusia 20-an tahun dengan orang tua paruh baya saya (kami menginap 2 malam) dan berpikir bahwa kami telah membuat kesalahan pada awalnya, karena selama check-in setiap tamu hotel lainnya adalah keluarga muda dengan anak-anak yang berteriak (yaitu tidak damai dan tenang). Tapi kami menikmati diri kami sendiri saat kami pergi keluar dan akan menjelajahi sentosa dan tidak menghabiskan terlalu banyak waktu di resor"
Pay,Diulas: 24 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,terima kue ulang tahun gratis dari hotel. staf yang baik dan ramah. akan kembali lagi. pemandangan indah.
Nur Farihana,Diulas: 24 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Staycay favorit keluarga kami selalu karena semuanya di bawah 1 atap. Berjalan kaki ke pantai, kolam renangnya luar biasa dan ada taman bermain dalam ruangan untuk anak-anak juga. Cobalah untuk memesan semua aktivitas ini setelah hotel mengirimkan link kepada Anda, akan terlambat jika Anda memesan pada menit terakhir. Tidak apa-apa untuk berenang di malam hari karena suhu kolam hangat. Anak-anak saya menyukainya! Anda dapat mencoba memesan untuk klub toots pada menit terakhir, mereka mungkin dapat memasukkan Anda. Oh ya, cobalah klub mocktail/koktail ... Tapi hati-hati dengan burung merak ketika Anda memiliki makanan di sekitar"
Bee Lan Regina,Diulas: 23 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Pengalaman hebat dengan Shangri la Rasa sentosa. Kami merasa seperti kami berada di luar negeri dan sarapan prasmanan sangat enak! Layanan pelanggan yang luar biasa dan melampaui harapan.
Sharon Jemima,Diulas: 23 Mar 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,"Pertama kali menginap, seluruh saya menikmati masa menginap terutama 2 anak kecil saya. Menginap di kamar dengan pemandangan laut dengan tempat tidur king tanpa bathtub. Kamar cukup besar untuk kami berempat. Kolam renang dan pantai pribadi luar biasa. Sarapan sangat luar biasa dengan cukup banyak masakan India Selatan seperti masala thosai, appam, dan beberapa lainnya. Staf sangat membantu. Satu-satunya kekurangan adalah kolam renang dan akses ke slot pantai perlu dipesan lebih awal dan kami tidak diberitahu tentang ini, jadi pada saat kami check in kami hanya memiliki slot untuk kolam renang pada 19:45 yang sangat terlambat. Dan juga mereka tidak dapat memberi kami bahkan satu jam untuk check out terlambat. Lantai percikan air anak-anak perlu direnovasi karena saya melihat semua lantai karet mengelupas."
Joanne,Diulas: 23 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Jempol untuk menginap! Saya sedang hamil berat dengan 2 anak kecil dan staf konter check-in menawarkan untuk meminta saya duduk sementara dia melakukan check-in. Kegiatannya sangat menyenangkan sehingga mereka membuat anak-anak tetap terhibur selama mereka tinggal. Yiu tidak perlu keluar dari resor untuk bersenang-senang. Sarapan juga bagus! Anak-anak saya kenyang dengan varietas yang luar biasa. Sangat direkomendasikan untuk menginap. Akan kembali lagi! Namun check-in mungkin memakan waktu lebih lama karena puncaknya dari hari Jumat hingga Senin.
Khine,Diulas: 23 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Tetap bagus. Pantai pribadi dan banyak kegiatan gratis. Hanya ada satu keluhan tentang sarapan prasmanan karena mereka disajikan untuk Anda di meja Anda. Kami tidak mendapatkan semua pesanan kami.
MUHAMMAD YASIN,Diulas: 23 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,indah bagus indah. bersih pelayanan yang baik. akan datang lagi.
li sze,Diulas: 22 Mar 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,Pengalaman menginap keluarga yang luar biasa bagi kami. Bagus bahwa durasi Pool adalah 2 jam
Jessy,Diulas: 22 Mar 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,"Tempat tidur kamar twin dapat dihubungkan bersama dan lebih besar dari ukuran king. Jika memiliki anak yang lebih kecil untuk tidur bersama, itu adalah pilihan yang lebih baik . Anak-anak menyukainya dan ingin kembali lagi. Tidak ada banyak area yang bisa dilalui. Semua kegiatan perlu dipesan dan slot waktunya sangat ketat. Lebih baik pesan secepatnya."
Jia Chong,Diulas: 22 Mar 2021,2.05.0Cukup Baik,,Tampilkan Bahasa Asli,Cara understaff dan check-in sendiri memakan waktu setidaknya satu jam mengantri. Kamar juga belum siap pada jam 3 sore.
Jessy,Diulas: 22 Mar 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,"Kamar bersih dan staf ramah. Kita punya satu kamar bisa check in lebih awal. Semua fasilitas perlu dipesan terlebih dahulu karena COVID-19. Untuk makanan, tidak banyak pilihan jika ingin makan di hotel tetapi mudah untuk mendapatkan meja tanpa reservasi. Anak-anak dapat bermain di taman bermain indoor tanpa orang tua selama 5 tahun ke atas."
EN LI ANDREW,Diulas: 22 Mar 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,Pengalaman keseluruhan bagus. Kami memesan staycation untuk ulang tahun ibu saya. Meskipun awal check-in lambat dan tidak profesional. Tetapi staf Kimberly mengambil alih dan berhasil menukar kamar baru untuk check-in. Dia berhasil mengambil ulang tahun ibuku dan menawarkan untuk mengejutkannya dengan kue ulang tahun di malam hari. Fasilitas dan pemandangan kamar sangat bagus. Pasti akan mempertimbangkan untuk kembali untuk masa depan tinggal. Hotel ini hanya 5 menit berjalan kaki dari siloso skywalk juga.
Norasikin,Diulas: 22 Mar 2021,2.05.0Cukup Baik,,Tampilkan Bahasa Asli,Tempat yang indah dengan kegiatan yang menyenangkan terutama olahraga laut dan multi-kolam renang! Pemeriksaan antrian panjang yang sedikit membuat frustrasi dan mereka tidak mengimbanginya dengan keterlambatan check out! Dipesan / dipesan untuk pemandangan laut tetapi sebagian besar terhalang oleh pohon-pohon megah di lantai 6! Lihat gambar terlampir dari balkon kamar kami[\u1f447][\u1f447]
Kek Siong,Diulas: 20 Mar 2021,3.05.0Baik,,Tampilkan Bahasa Asli,"(1) Saya dan mitra saya sedang menunggu bus antar-jemput di Harbourfront selama lebih dari 30 menit sejak 14:50 pada hari itu dan tidak ada tanda-tanda bus. Pada akhirnya kita harus menghabiskan $6 untuk mengambil Grab ke hotel. (2) Setibanya, ada antrian yang mengular dan kami butuh setidaknya 30 menit untuk check-in. (3) Secara keseluruhan stafnya ramah dan membantu. (4) Kolam renang dan pantai penuh dipesan sepanjang hari meskipun tidak seramai yang terlihat dan kami harus berjalan setidaknya 15 menit dari luar lobi hanya untuk pergi ke pantai meskipun hanya di depan hotel !!. (5) Sarapan sangat baik dan kami memiliki banyak pilihan. Saya akan memberikannya bintang 5 jika kami tidak menemukan insiden ke-2 dan ke-4 jalan."
NUR SYAHIDAH,Diulas: 20 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Resor ramah keluarga yang solid! Pemesanan melalui klook mudah dan pra-pemesanan fasilitas juga mudah!
Yi Chuan,Diulas: 20 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Sangat direkomendasikan... staycation untuk bulan madu kami... akan kembali lagi...
Femmy Yunia,Diulas: 19 Mar 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,"Itu untuk staycation ulang tahun saya. Check in sangat lama sekitar 1 jam bahkan itu hari kerja. Tapi mereka menebusnya dengan memperpanjang waktu check out kami dan juga mengejutkan saya dengan kue ulang tahun. Pedoman keselamatan diberlakukan dengan segala sesuatunya harus dipesan terlebih dahulu. Yang terbaik adalah taman bermain dalam ruangan tempat anak-anak dapat tinggal dengan banyak kegiatan seperti melukis dan juga memberi orang tua waktu untuk bersantai di pantai pribadi[\u1f606].Anda dapat menikmati bulu tangkis ,pingpong,perahu dayung,kayak semuanya gratis di pantai pribadi mereka! Oh dan cinta burung merak! Secara keseluruhan kami akan kembali lagi!"
MONG YEE LEA,Diulas: 17 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Anak-anak suka kolam renang dan seluncurannya. Tempat yang bagus untuk staycation keluarga. Ruangan itu luas dan staf hotel sangat baik untuk mendekorasi kamar dengan balon dan mengirimi kami kue gratis ketika kami menunjukkan itu adalah hari ulang tahun putra saya.
MONG YEE LEA,Diulas: 17 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Kolam renang yang bagus untuk anak-anak. Ruangan itu luas untuk keluarga 4 orang.
Ng,Diulas: 17 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Pengalaman menginap yang luar biasa di resor Shangri-La! Lain kali akan mencoba setelan pemandangan laut Deluxe mereka!
bing,Diulas: 17 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Sangat cocok untuk keluarga dengan anak-anak. Ada taman bermain indoor/outdoor untuk balita dan anak-anak yang lebih besar. Kolam renang dirancang khusus untuk anak-anak juga, tetapi tidak begitu baik untuk orang dewasa karena kolam terdalam hanya 1,2m. Ada banyak kegiatan di pantai juga seperti pingpong, bulu tangkis, sepak bola, bola voli, kayak, dll."
Ching Yan,Diulas: 17 Mar 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,"Check-in lambat dan antrian panjang, ada 3 konter buka pada periode puncak check-in pukul 230 sore. Setengah jalan melalui check-in kami, apakah mereka membuka 2 konter tambahan. Saya memiliki bayi di belakangnya sambil menunggu giliran kami. Kamar kami belum siap sampai jam 5 sore. Tidak ada pemulihan layanan juga kecuali untuk kartu. Kami memesan 2 malam menginap secara terpisah karena sg menemukan kembali voucher. Meja depan mengatakan mereka telah menghubungkan dua malam untuk kami. Kunci kamar kami terkunci pada hari ke-2. Jika tidak, anak-anak masih menikmati diri mereka sendiri dengan fasilitas foc. Orang dewasa juga menikmati kegiatan pantai gratis. Untuk menikmati aktivitas sepenuhnya, menginaplah selama dua malam. Jika tidak, Anda tidak akan pernah mendapatkan kesempatan untuk memesan kegiatan yang sangat populer (klub Toots dan seni, berenang di pagi atau sore hari) selama periode puncak."
Xiao Fan,Diulas: 17 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Kolam renang yang indah untuk anak-anak dan orang dewasa. Slot biliar (berdasarkan 2 jam) harus dipesan terlebih dahulu. Kami berada di sana pada hari kerja dan bisa mendapatkan slot tambahan tanpa banyak masalah.
Yi Te,Diulas: 17 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Mengingat situasi pandemi, hotel telah berupaya membuat semua orang merasa aman dengan mengalokasikan slot untuk akses pantai dan kolam renang. sangat menikmatinya!"
Lim,Diulas: 16 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Ruang taman keluarga sangat mengagumkan. Akses mudah ke kolam renang dan pantai. Ruangan itu bersih dan pasti berbagai macam makanan untuk sarapan.
Moon,Diulas: 16 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Tempat tinggal yang bagus. Benar-benar merasa bahwa kita tidak berada di Singapura. Rasa resor. Layanan kamar tiba-tiba enak! Meskipun merupakan resor yang cukup tua, semuanya bersih. Akan mengunjungi lagi."
Angeline,Diulas: 16 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Staycay yang luar biasa dengan aktivitas laut gratis dan makanan bar yang enak?
Hooi Meng,Diulas: 16 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Staf ramah, furnitur kamar agak tua, tapi masih ok.. kamar saya pemandangan laut dengan balkon [\u1f44d][\u1f44d][\u1f44d]. Sarapan prasmanan ala carte, makanan enak. Fasilitas Hotel bagus juga."
Sophia,Diulas: 16 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Pengalaman staycation yang luar biasa untuk saya dan keluarga saya. Gadis saya sangat menikmatinya sehingga dia tidak ingin pergi. Kami diberi upgrade gratis ke teras dengan pemandangan kolam renang di mana kami dapat menikmati pemandangan laut dan kolam renang. Yang terbaik adalah teras berada di ujung bangunan sehingga Anda bisa mendapatkan foto dengan teras Shangri la yang lengkap. Area kolam sangat menakjubkan. Ada area yang berbeda untuk kelompok usia dan slide yang berbeda juga. Pilihan sarapan prasmanan yang sangat baik juga. Kami sangat menikmati diri kami sendiri sehingga kami ingin kembali lagi segera.
Fang Cheng,Diulas: 15 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Tetap bagus. Staf ramah dan efisien. Sarapan sangat baik karena kami mengambil sarapan prasmanan. Banyak jenis barang untuk dipilih. Selain kerumitan untuk pemesanan fasilitas (yang tidak dapat dihindari karena pandemi), saya suka kami menginap di sini. Namun, taman bermain dalam ruangan anak-anak agak membosankan untuk 4 tahun saya tanpa kolam bola. Saya akan merekomendasikan hotel ini."
Katherine,Diulas: 14 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Tempat ini adalah pelarian yang baik dari kehidupan kota. Pemandangan indah akan membuat Anda merasa bahwa Anda berada di luar negeri. Ini adalah pilihan terbaik untuk keluarga dengan anak-anak. Mereka memiliki taman bermain dalam ruangan dan taman air yang diperuntukkan bagi anak-anak. Nestopia dan Hydrodash juga berjarak beberapa jalan kaki. Hotel memberikan saya check-in lebih awal dan check-out lebih lambat dengan biaya minimum dan juga memberi kami pemandangan menghadap kolam renang. Si kecil saya menikmati tenda mini untuk glamping yang mereka siapkan dan mereka memberi saya kue ulang tahun untuk dibagikan dengan keluarga saya. Kami memiliki pengalaman menginap yang luar biasa!
Siok Keng,Diulas: 14 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Hotel ramah anak dengan akses pantai yang diisi dengan beberapa aktivitas outdoor gratis seperti kayak, bulu tangkis, tenis meja di pantai. Beberapa taman bermain dalam ruangan untuk balita dan beberapa area bermain air dan kolam renang anak-anak di hotel. Kembar saya bersenang-senang selama staycation kami. Jika Anda adalah keluarga dengan empat orang (2 dewasa dengan dua anak), pesan kamar deluxe king pool view yang dilengkapi dengan tempat tidur sofa. Sangat dianjurkan!! [\u1f44d][\u1f44d][\u1f44d]"
He,Diulas: 14 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Senang saya menginap di Shangri-la Sentosa. Kamarnya bersih, pemandangan lautnya bagus, cuacanya bagus, banyak aktivitas yang bisa saya nikmati seperti berenang dan kayak. Melihat beberapa burung merak yang cantik. Satu hari tidak cukup. Saya akan senang untuk tinggal lagi. Sangat direkomendasikan untuk staycation ;)"
yi lyn priscilla,Diulas: 14 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Check-in butuh sedikit waktu ...... tapi sewa kami mendapat kamar kami di 4 sore ..... mengharapkan lebih buruk
Lucas,Diulas: 14 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Meskipun Rasa adalah hotel yang cukup tua, kami terkejut dengan kamar yang bersih dan luas. Kami mendapat lantai tinggi, pemandangan laut dan pemandangannya menakjubkan. Sarapan adalah standar hotel yang khas, layanan mulai gagal selama waktu puncak setelah jam 9 pagi tetapi kami baik-baik saja karena kami memahami itu karena kekurangan tenaga dan disajikan prasmanan selama periode covid ini Kami bersenang-senang di pantai dan kayak. Tips: Rasa ada di stasiun kereta gantung Sentosa, ada promo sekarang kamu bisa beli naik kereta gantung unlimited untuk keanggotaan 1 tahun. Ini memungkinkan kami untuk naik kereta gantung ke Mt Faber, HabourFront, dan kembali ke Rasa"
Zarinah,Diulas: 14 Mar 2021,3.05.0Baik,,Tampilkan Bahasa Asli,"Check in pada hari Minggu. Kami butuh hampir 1 jam untuk check-in karena hanya ada 3-4 konter yang buka. Sepertinya ada kekurangan tenaga kerja. Mendapat kejutan ketika kami sampai di kamar kami dan melihat bahwa kamar mandi berantakan dengan handuk di lantai dan juga meja wastafel. Salah satu tempat tidur belum dirapikan dan ada handuk lagi di salah satu kursi. Membuat panggilan dan seseorang datang untuk memeriksa kamar dalam waktu 10 menit. Diberitahu untuk turun untuk mendapatkan kunci lain untuk kamar baru jadi satu putaran lagi menunggu sekitar 20 menit. Staf menawarkan untuk memberi kami makan malam dan juga check out terlambat pada hari berikutnya tetapi kami sudah memiliki reservasi makan malam yang harus kami lewatkan. Terlepas dari masalah itu, sisa masa inap kami bagus + pemandangan dari kamar sangat bagus!"
Siow Feng Sebrene,Diulas: 13 Mar 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,Resor yang indah dan sarapan yang luar biasa :) Ada nyamuk di kolam renang dekat pantai jadi saya digigit sedikit - jadi ingatlah untuk menyemprotkan obat nyamuk sebelum keluar.
Pei Ying,Diulas: 13 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,akan kembali lagi!! Staf meja depan ramah membantu kami [\u1f44d][\u1f3fb]
Zhi Ying,Diulas: 13 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Bersenang-senang bersama keluarga selama staycation di shangrila rasa Sentosa. Hotel ini ramah anak-anak dan cocok untuk keluarga dengan anak kecil.
Celine,Diulas: 13 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Hotel yang indah. Saya memiliki baik dan buruk untuk menilai tentang hal itu. Mulailah dengan yang tidak menyenangkan terlebih dahulu ... Layanannya meh~ Saya mengirim email kepada mereka untuk meminta tempat tidur king alih-alih tempat tidur twin dan mereka menagih saya untuk itu. Saya mengerti biaya untuk check-in lebih awal dan saya baik-baik saja. Tapi untuk tempat tidur??? Ini jarang dan hampir tidak pernah terdengar. Meminta pembebasan biaya ini, yang untungnya mereka patuhi. Saya juga menelepon hotel untuk menanyakan apakah ada parkir gratis. Jawabannya adalah pertama datang pertama dilayani la!!! (Nada seperti itu).... Bagaimanapun, di sisi baik, saya akan tetap menilai pengalaman ini luar biasa karena fasilitas yang luas, lokasi dan sangat ramah keluarga. Bahkan prasmanannya luar biasa! ! ! Begitu banyak pilihan dan enak. Staf yang dapat saya lihat dan berinteraksi dengan menawarkan sikap yang jauh lebih menyenangkan kepada mereka yang berinteraksi melalui panggilan dan email. Itulah pertemuan sederhana saya di Shangri la."
Yishan,Diulas: 13 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Sangat menikmati kami menginap di resor sehingga anak laki-laki saya yang berusia 5 tahun tidak ingin meninggalkan kamar ketika tiba waktunya untuk check out. Staf ramah dan membantu. Pasti akan kembali lagi jika ada kesempatan.
celina,Diulas: 13 Mar 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,"Secara keseluruhan, bagus! Saya suka bahwa ada akses pantai pribadi sehingga Anda dapat mengakses area pantai dan kolam secara bersamaan, dan juga memesan makanan sambil berjemur. Juga ada penggunaan kayak gratis dan papan mengayuh berdiri!"
Jacqueline,Diulas: 13 Mar 2021,3.05.0Baik,,Tampilkan Bahasa Asli,"Mendapat kamar dengan pemandangan laut tetapi 80% pemandangan terhalang oleh pepohonan. Proses check in memakan waktu 45 menit dan kamar saya masih belum siap, harus menunggu 30 menit lagi untuk itu! Memulai masa inap dengan catatan buruk, satu-satunya anugrah adalah kegiatan di pantai pribadi."
KAH CHOU,Diulas: 12 Mar 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,Pengalaman Menginap Yang Luar Biasa dengan pemandangan laut yang fantastis dan sarapan yang enak.
Rashpal,Diulas: 12 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Memiliki tinggal yang indah dan menyenangkan dengan staf yang ramah!
Nur Muhammad Afiq,Diulas: 12 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Tempat yang bagus dan pemandangan yang indah. Keluarga dan anak-anak ramah. Anak saya yang berusia 3 tahun sangat menikmati fasilitas di resor.
Winnie,Diulas: 12 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Tempat menginap yang bagus untuk si kecil dengan banyak pilihan kegiatan.
Wen Wen,Diulas: 12 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Kamar besar dan nyaman. Pemandangan laut yang bagus juga. Satunya downside adalah shuttle bus yang akan berhenti berjalan pada waktu tertentu & melanjutkan lagi. Staf sangat ramah. Sarapan luar biasa!
Mohamad Yasin,Diulas: 12 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Bagus untuk menginap keluarga. anak-anak akan senang menginap di hotel ini karena ada kolam renang, klub seni dan. taman bermain dalam ruangan. staf sangat membantu dan ramah."
Xiao Qian,Diulas: 12 Mar 2021,3.05.0Baik,,Tampilkan Bahasa Asli,"stafnya baik dan sopan, tapi saya memilih kamar Seaview dan yang saya dapatkan adalah kamar yang ditanam tepat di depan pohon besar yang menghalangi seluruh pemandangan. . . . lalu mengapa saya harus membayar harga ekstra untuk Seaview ?? itu pasti pengalaman yang mengecewakan."
Ivena Nathania,Diulas: 11 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"recommended untuk staycation keluarga, dengan anak-anak. sarapan enak, fasilitas bagus, kolam renang anak, klub anak, pantai pribadi. Tapi karena covid, semua fasilitas perlu pre-book online terlebih dahulu."
yuqi,Diulas: 11 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Menginap yang menyenangkan, hotel yang penuh aktivitas dengan aktivitas air seperti kayak, SUP, dan beberapa olahraga ringan seperti bulu tangkis, tenis meja berdasarkan urutan kedatangan. Karena pembatasan covid, pra-pemesanan diperlukan. kolam renang juga menarik bagi mereka yang memiliki anak."
Zijun,Diulas: 11 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Ada banyak kegiatan untuk keluarga di kolam renang, pantai dan di sekitar hotel. Alternatif yang sangat baik untuk liburan pantai di luar negeri."
wai hoong,Diulas: 11 Mar 2021,3.05.0Baik,,Tampilkan Bahasa Asli,"Dekorasi dan desain kamar sangat abad terakhir, seperti rumah nenek saya, kamar sangat membutuhkan perubahan total. Anugrah adalah staf hotel, layanan dari penerimaan ke layanan kamar sangat baik. Menu layanan kamar meskipun terbatas dalam jangkauan, ukuran porsi besar dan sangat lezat. Jika Anda ingin menghindari teriakan monyet, jangan menginap di hotel ini, ini adalah hotel yang berorientasi keluarga."
Kristin,Diulas: 11 Mar 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,Tempat yang bagus untuk staycation keluarga. Banyak fasilitas dan pemandangan indah tetapi layanan mereka untuk permintaan barang bisa lebih baik.
Tania Lixuan,Diulas: 11 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Semuanya fantastis! Recomended buat staycation disini. Kedua tamu ulang tahun saya senang!
Nur Syahidayu,Diulas: 11 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Layanan ini sangat bagus! Tim memutakhirkan kami dan mengizinkan check-in lebih awal (tergantung ketersediaan tetapi kami tetap datang satu jam lebih awal). 3 hari sebelum kami tinggal, kami diberi tautan pemesanan untuk memesan aktivitas laut (kayak, siklus perahu, dayung) dan itu bebas repot - saya menelepon mereka untuk memeriksa apakah mereka dapat mengizinkan kami menggunakan fasilitas sebelum kami check in dan mereka sangat akomodatif. Mereka benar-benar membuat kami terkesan dengan keramahan mereka. Pasti akan kembali!"
Aurelia Sharleen,Diulas: 10 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Itu adalah pengalaman yang sangat membahagiakan. Kami tinggal di kamar deluxe king sea view. Seluruh hotel terasa seperti resor, oleh karena itu terasa seperti liburan daripada staycation. Sarapannya luar biasa! Banyak pilihan dan rasanya enak. Kamar bersih dan semuanya berfungsi dengan baik. Namun, karena kami memesan selama akhir pekan, kami tidak bisa mendapatkan tempat yang nyaman untuk kolam renang. Kami juga tidak bisa mendapatkan slot di mini toots club / arts & craft karena slot terbatas selama periode covid. Meskipun demikian, kami yakin si kecil super menikmati dirinya sendiri dengan kolam renang dan pantai pribadi. Staf sangat baik untuk menyediakan kue kecil untuk bulan bayi kami. Terima kasih!"
mohamadan,Diulas: 10 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,suka sekali gggggggggoooooooooooooooooooodddddddddddddd.
Low,Diulas: 10 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Ketika saya tiba jam 3 sore Q untuk check-in sangat lama. Tapi pekerjaan bagus dilakukan untuk meja depan karena butuh sekitar 30 menit untuk check-in ke kamar hotel kami. Saya memesan kamar dengan pemandangan laut dan kamarnya bagus dan bersih.
Ellinna,Diulas: 10 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Memiliki tinggal yang indah di resor. Sejauh ini, staycation terbaik yang pernah saya kunjungi. Terima kasih Klook untuk harga yang sangat wajar."
May,Diulas: 10 Mar 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Keluarga kami bersenang-senang di La Rasa, terutama anak-anak saya. Kami semua menikmati pantai pasir putih yang bersih dengan aktivitas kayak. Mereka juga memiliki kolam besar untuk orang dewasa dan kolam terpisah untuk anak-anak dengan seluncuran. Anak laki-laki saya juga bersenang-senang di klub anak-anak. Namun karena covid, para tamu hanya diperbolehkan menggunakan masing-masing fasilitas selama 1 jam. Makanannya lumayan mahal, seperti nasi goreng seafood hampir 3x harga diluar[\u1f643]"
