DELIMITER SEPARATION,web-scraper-order,web-scraper-start-url,user,date,rating,review
87,1650524515-87,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Nur A. B. S.,5-May-19,8.4,Tempat yang keren! Lingkungannya bagus! Bisa lebih baik jika lantainya bersih. Pasti akan datang lagi!
88,1650524515-88,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Suphanut N.,29-Apr-19,6,Layanan bukan yang terbaik dan ruangan itu tidak secantik gambar yang mereka berikan di situs web.
89,1650524515-89,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Tasha M.,24-Apr-19,8.5,"Sayangnya, anak saya sangat tidak sehat selama kunjungan kami ke Sentosa, jadi kami tidak bisa menikmati semua fasilitas hotel seperti yang semula kami harapkan. Saya menghabiskan banyak waktu di kamar hotel kami sehingga dia bisa beristirahat. Saya telah meminta tempat tidur ganda tetapi diberi kamar twin jadi itu tidak begitu nyaman karena saya harus berbagi tempat tidur kecil dengan anak saya. Untuk harga tinggi, kamar-kamarnya tampak lelah dan perlu diperbarui. Lokasi, di sisi lain, cukup nyaman karena berada dalam jarak berjalan kaki ke transportasi umum dan Resorts World Sentosa. Makanannya lezat (&amp; sebagian besar dari layanan kamar) dan saya senang melihat begitu banyak pilihan vegetarian yang tersedia."
90,1650524515-90,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Budi D.,22-Apr-19,6.2,"Malam pertama, ac tidak terlalu dingin. Malam kedua, kamar sebelah saya sangat bising dari jam 2.30 pagi sampai jam 4 pagi sehingga saya tidak bisa tidur. Pengalaman terburuk."
91,1650524515-91,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Sonya M. P.,1-Apr-19,8.5,Kami senang tinggal di Amara Sanctuary ❤👌
92,1650524515-92,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Rudiyanto L.,20-Mar-19,9.7,Hotel ini dibangun di atas bangunan bersejarah. Bergabunglah dengan gratis untuk mengikuti jejak sejarah tamu yang dijadwalkan pada akhir pekan. Mereka menyediakan minuman gratis di akhir perjalanan dan mendapatkan mainan mewah merak yang lucu sebagai suvenir.
93,1650524515-93,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Winda p. s.,18-Feb-19,8.4,Sudah tinggal yang menyenangkan di sini. Tapi itu tidak mencapai harapan saya. Saya pikir pemandangannya bagus tapi tidak. Tapi secara keseluruhan cukup ok.
94,1650524515-94,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Daniel m. d.,17-Feb-19,9.6,"Saya menikmati tinggal itu sangat santai, kolam renang dan pemandangannya bagus. Tapi saya berharap mereka dapat meningkatkan sarapan mereka, tempat itu agak kecil dan ada sedikit variasi untuk makanan. Secara keseluruhan, ini adalah tempat yang bagus"
95,1650524515-95,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Roberta A.,28-Nov-18,8.5,Tidak apa-apa. Tidak ada yang benar-benar spektakuler. Mereka masih bisa meningkatkan fasilitas seperti perlengkapan mandi dll.
96,1650524515-96,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Christian F.,3-Nov-18,8.5,"Tempat yang bagus untuk menginap jika Anda berencana untuk menghabiskan sepanjang hari di Sentosa atau Universal Studios. Berjalan kaki singkat (10 menit) dari stasiun Imbiah, yang merupakan one stop dari statiom di mana semua aksi berada, termasuk USS dan kasino. Mereka juga menawarkan antar-jemput gratis ke resor dunia sentosa dan juga stasiun MRT pelabuhan. Sangat tenang dan hijau, rasanya jauh dari Singapura. Anda bahkan dapat menemukan burung merak berkeliaran di tanah resor"
97,1650524515-97,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,T K,16-Jul-18,9.1,"Senang rasanya menginap di akomodasi ini. Kamar bagus, lokasi, dan bagus untuk semuanya. Tapi kami hanya mengecewakan tentang waktu check-in dan check-out ... Mereka tidak membiarkan kami check-in sedikit waktu awal, kami tiba 1 jam sebelumnya. Karena itu kita harus menunggu hingga jam 3 sore. Lihat juga, kami meminta mereka untuk memperpanjang 30 menit untuk memeriksa waktu tetapi mereka mengatakan tidak."
98,1650524515-98,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Dion,17-Dec-17,8.5,"Hotel yang bagus, lokasinya tidak jauh dari merlion Sentosa sangat sepi bagus untuk bersantai."
99,1650524515-99,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Billie R.,28-Nov-17,9.2,Bersih dan besar hotel. Jauh dari stasiun kereta
100,1650524515-100,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,andy l.,31-Oct-17,10,Tempat yang bagus untuk tinggal tapi cek di mengambil terlalu lama
101,1650524515-101,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Irene C. S. D.,19-Oct-17,8.5,"Secara keseluruhan hotel baik. Hanya saja, check-in memakan waktu sangat lama, karena itu kecepatan resepsionis butuh amp up!"
102,1650524515-102,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Vita Y.,18-May-17,8.5,"Resepsionis begitu rendah hati, bersih untuk kamar dan makanan besar dan lezat"
103,1650524515-103,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Angelita T.,4-May-17,8.7,Bersih dan dekat dengan resort World sentosa Dengan fasilitas bus
105,1650524515-105,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,paulus c. j.,10-Apr-17,5.5,Sangat menyedihkan depan petugas meja
106,1650524515-106,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Venisya T.,27-Feb-17,8.9,Kondisi udara tidak dingin. Juga ketika saya meminta staf resepsi tentang bagaimana untuk mendapatkan petualangan teluk tarik mereka membawa kita ke arah yang sama sekali berlawanan. Kami harus berjalan sekitar 50 menit dalam cuaca panas untuk sampai ke tempat yang salah. Tapi tinggal yang baik.
107,1650524515-107,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Na Chun K.,11-Feb-17,9.4,"Keseluruhan pengalaman itu fantastis. Karena hotel ini adalah tipe resor, hotel ini memberikan suasana santai yang sangat menyenangkan bagi kami. Layanan staf juga sangat baik."
108,1650524515-108,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Elizabeth G.,14-May-16,8.5,"Pemandangan indah, kamar dan layanan yang bagus"
109,1650524515-109,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Johan K.,4-Apr-16,9.4,Tempat yang bagus di dekat studio universal dan lingkungan besar
110,1650524515-110,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Febriyola A.,13-Jan-16,9.1,Amayzing. pasti akan merekomendasikan hal ini kepada keluarga
111,1650524515-111,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Lim S. H.,3-Mar-22,5.8,"Hotel couldn't locate my booking record when I checked in. After showing them the app voucher on my phone, I was assigned to a wrong room type. I had to walk back to reception to ask them to check again, and after much discussion, I was finally assigned the couple room with direct access to the pool. The whole process took more than an hour, and then it started to rain and the rest of the day I was stuck in the room. No point trying to call anyone from the room, be it reception or concierge or even in room dining. No one answer the calls!"
112,1650524515-112,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Khaalish J.,21-Feb-22,5.1,"I did not get the seaview room that I requested for, instead was given the partial seaview when half of it was blocked by the trees although it wasn't a last minute booking. Called multiple times on check-in day to ask for an early check in but all the calls wasn't answered to. Check in was smooth but to our disbelief the condition of the room was atrocious. The window panes has algae all over and the walls of the room was very dirty with black marks all over the walls. The sofa was also dirty with very visible stains which we wasn't sure what is it. The bathtub has obvious dust lying around with algae seen around the area too. Picture shown online was not a reflection of the real condition of the resort. In the picture there ' s a balcony shown but when enquired with staff, they told that it was only for illustration purpose which already disappoint the customers the first thing when we reach there which does not reflect well on the reputation of the resort. The room service which we had to scan the QR code was also not paid attention too as we weren't given any new towels when we requested. The room phone was also spoilt which left us with no way to contact the staff and we had to go down back to the concierge area just to request for new towels. I wouldn't recommend anyone to visit this resort and this will be the last time we will patronize this resort."
